,cluster_groups,sensor_id,day,date,concentration_co,concentration_h2s,concentration_no2,concentration_o3,concentration_oxidizing_gases,concentration_reducing_gases,concentration_so2,day_of_week,Agglomerative,DBSCAN,OPTICS,Spectral,AffinityPropagation
3162,0,001e061146b,06-09,2019-06-09,0.06666,0.4005700073684211,0.007625072800000001,0.0166272802,14.351851216666667,2.0455509012500004,0.349963516875,Sunday,0,-1,-1,0,16
3163,0,001e061146b,06-10,2019-06-10,,0.27873878754545456,0.0016904957404166663,0.02066139197083333,13.616234514999997,2.48892503375,0.3345401873076923,Monday,0,-1,-1,0,16
3164,0,001e061146b,06-11,2019-06-11,0.31620872857142857,0.034470772791666666,0.008068013604166667,0.010350270449999999,0.7108054457142857,0.22075259291666674,0.17983335541666667,Tuesday,0,-1,-1,0,16
3165,0,001e061146b,06-12,2019-06-12,0.10302159660000001,0.06687997960869564,0.010508536097916667,0.00901636662875,0.34216191,0.2839572915833333,0.2673304358333333,Wednesday,0,-1,-1,0,16
3166,0,001e061146b,06-13,2019-06-13,0.0980603534,0.2998218483333334,0.0009579094941666667,0.026363005527272724,9.795955377000002,2.8080169445833345,0.452100521875,Thursday,0,-1,-1,0,16
3167,0,001e061146b,06-14,2019-06-14,0.1440717976,0.03665278545833333,0.0068185627375,0.0065113287575000005,2.016460321,0.12810910929166672,0.16568054874999996,Friday,0,-1,-1,0,16
3168,0,001e061146b,06-15,2019-06-15,0.44905666666666666,0.43316700283333337,0.005448592728750001,0.005301461826956522,6.606589,1.4670706974999999,0.6029983716666667,Saturday,0,-1,-1,0,16
3169,0,001e061146b,06-16,2019-06-16,0.10235858457894736,0.8268402137499998,0.0,0.01564915159090909,6.601451545833332,5.765695166666666,,Sunday,0,-1,-1,0,16
3170,0,001e061146b,06-17,2019-06-17,0.17690563833333334,0.5982608909583335,0.0011284144329166666,0.004849573717391304,9.604184749999998,3.439765045833333,0.1709027357142857,Monday,0,-1,-1,0,16
3171,0,001e061146b,06-18,2019-06-18,0.30136063799999996,0.5858314417083335,0.003672139018625,0.007345190254166668,10.652123229166667,1.8547891166666666,0.14098402583333333,Tuesday,0,-1,-1,0,16
3172,0,001e061146b,06-19,2019-06-19,0.1270537651111111,0.4255345136,0.004694850289999999,0.004841965049130435,3.04784533,1.6804629416666668,0.47905287777777783,Wednesday,0,-1,-1,0,16
3173,0,001e061146b,06-20,2019-06-20,0.09933386129411766,2.960562867541667,0.00087178725,0.08936570876956522,13.370841637500002,5.443823583333333,0.19757365166666666,Thursday,0,-1,-1,0,16
3174,0,001e061146b,06-21,2019-06-21,0.16992277892307694,0.06360264279166668,0.003436023519166666,0.00448995051875,2.962810423333334,0.8033707908333332,0.1435827564761905,Friday,0,-1,-1,0,16
3175,0,001e061146b,06-22,2019-06-22,0.21520999999999998,0.21456282879166666,0.006035220133750001,0.006766363391666668,0.9843208986363637,1.2147946808333334,0.11850895913333333,Saturday,0,-1,-1,0,16
3176,0,001e061146b,06-23,2019-06-23,0.88756,0.15459676845833334,0.006328113504166666,0.004780635112083334,1.072796181111111,1.4140162754166667,0.18138801133333332,Sunday,0,-1,-1,0,16
3177,0,001e061146b,06-24,2019-06-24,0.280265,1.47042702625,0.0016041194983333334,0.019026722899999998,20.73832039565217,4.693699575000001,0.20414428,Monday,0,-1,-1,0,16
3178,0,001e061146b,06-25,2019-06-25,,0.15291128099999998,0.008333760679166666,0.008433013612083335,1.0105433216666668,1.0184475937500002,0.5179215529166666,Tuesday,0,-1,-1,0,16
3179,0,001e061146b,06-26,2019-06-26,,,0.014816458683333334,0.012965582912499997,,0.20416018312500003,0.7152149604166667,Wednesday,0,-1,-1,0,16
3180,0,001e061146b,06-27,2019-06-27,0.04021,,0.018803935375,0.013446334369166668,,0.38979237054166677,1.3236855866666668,Thursday,0,-1,-1,0,16
3181,0,001e061146b,06-28,2019-06-28,,0.5507365938,0.013250692587500001,0.006945432010833332,,0.6737076285,0.8018278234782608,Friday,0,-1,-1,0,16
3182,0,001e061146b,06-29,2019-06-29,0.5921649999999999,0.08890845,0.015370775029166664,0.013196431172083335,,0.4323734166666666,0.49733032125,Saturday,0,-1,-1,0,16
3183,0,001e061146b,06-30,2019-06-30,,0.256564252,0.012770001208333331,0.011951183065217393,,0.5031898635833333,0.3453981768421052,Sunday,0,-1,-1,0,16
3184,0,001e061146b,07-01,2019-07-01,11.718262666666666,0.5741585378636366,0.007202300214166665,0.049954146198858344,16.528734800000002,3.889883117391305,2.8901258039285707,Monday,0,-1,-1,0,16
3185,0,001e061146b,07-02,2019-07-02,,0.024229932550000007,0.012868929841666668,0.008491620739583332,,1.8620925966666666,0.30286022875000007,Tuesday,0,-1,-1,0,16
3186,0,001e061146b,07-03,2019-07-03,0.3100027766666667,1.8749961975000005,0.0014725235054166667,0.3294996107083332,2.805318632352941,8.264611066666669,0.12011266666666666,Wednesday,0,-1,-1,0,16
3187,0,001e061146b,07-04,2019-07-04,1.3114072020000003,1.4002310993749998,0.005441583152958333,0.047433939475,8.006181278333335,6.191543503749998,0.189198546,Thursday,0,-1,-1,0,16
3188,0,001e061146b,07-05,2019-07-05,,0.03462388633333333,0.010538646687499998,0.0120898294375,,1.2050093975,0.2942624729166667,Friday,0,-1,-1,0,16
3189,0,001e061146b,07-06,2019-07-06,,0.1732333449047619,0.007697201925249998,0.015378070179166668,0.16823666666666667,2.053832062083333,0.3229372453333334,Saturday,0,-1,-1,0,16
3190,0,001e061146b,07-07,2019-07-07,0.25313,0.2042663962083334,0.0013030211385416665,0.005121890640869565,0.24447582874999996,1.29249626,0.21939386214285714,Sunday,0,-1,-1,0,16
3191,0,001e061146b,07-08,2019-07-08,,0.024800693083333335,0.004496236370833333,0.0087748791,,0.15302340445833332,0.21975082583333339,Monday,0,-1,-1,0,16
3192,0,001e061146b,07-09,2019-07-09,,0.0726466325263158,0.01217094507875,0.013231695125000003,,0.3836661121739131,0.32150682529411767,Tuesday,0,-1,-1,0,16
3193,0,001e061146b,07-10,2019-07-10,0.46766,0.03268568994,0.016168635479166665,0.019431327279166664,,0.21618326841666666,0.28332029441666673,Wednesday,0,-1,-1,0,16
3194,0,001e061146b,07-11,2019-07-11,,0.017925303416666667,0.0102523176375,0.01693252227083333,,0.05241882262499999,0.24913867875000004,Thursday,0,-1,-1,0,16
3195,0,001e061146b,07-12,2019-07-12,,0.02236310147727273,0.011530060316666667,0.0184017636875,,0.1021641674736842,0.24645082249999994,Friday,0,-1,-1,0,16
3196,0,001e061146b,07-13,2019-07-13,,0.0236844395625,0.01738739945833333,0.030539211499999996,,0.0928285995,0.26899589749999997,Saturday,0,-1,-1,0,16
3197,0,001e061146b,07-14,2019-07-14,,0.06198208109090909,0.009695805666666668,0.02391141008333333,,0.1602139346666667,0.33525632363636365,Sunday,0,-1,-1,0,16
3198,0,001e061146b,07-15,2019-07-15,,0.024976275464285713,0.012752699308333336,0.02116091203333333,,0.04484617039999999,0.3070702745833333,Monday,0,-1,-1,0,16
3199,0,001e061146b,07-16,2019-07-16,0.5445399999999999,0.7405711872083335,0.0031304980375000003,0.010970895781578945,0.19603331,6.471107504999999,0.2771160228571429,Tuesday,0,-1,-1,0,16
3200,0,001e061146b,07-17,2019-07-17,2.7742069,0.11328039341666668,0.00756205095,0.008629337852608696,,3.2545468749999995,0.20776076763157894,Wednesday,0,-1,-1,0,16
3201,0,001e061146b,07-18,2019-07-18,25.168076,2.2292936770952374,0.0030276201249583336,0.14265271635000001,8.750143099999999,5.977277430434783,2.144165595,Thursday,0,-1,-1,0,16
3202,0,001e061146b,07-19,2019-07-19,1.64933,0.4678326309458333,0.006018408222083334,0.014129567537499998,0.20153112750000002,4.422981558333333,0.5121821187500001,Friday,0,-1,-1,0,16
3203,0,001e061146b,07-20,2019-07-20,,0.41567605514999995,0.004534558912958333,0.03913781066666667,1.45593465,1.8527888574999993,0.29126208777777784,Saturday,0,-1,-1,0,16
3204,0,001e061146b,07-21,2019-07-21,,3.6019838839583334,0.0005475978470833334,0.25486177891666667,4.189182350526316,4.500953295833334,0.2055887135,Sunday,0,-1,-1,0,16
3205,0,001e061146b,07-22,2019-07-22,,0.4176593908333333,0.0019362709418749996,0.02781888542916668,1.15680052875,1.1399100270833333,0.07240788480000002,Monday,0,-1,-1,0,16
3206,0,001e061146b,07-23,2019-07-23,0.403715,0.043609942250000006,0.004737519872500001,0.008599762629166667,,0.13465858354166668,0.1889766966666666,Tuesday,0,-1,-1,0,16
3207,0,001e061146b,07-24,2019-07-24,0.09304499599999999,0.03653821266666666,0.003941011412916667,0.009608564179166668,,0.12373853261904763,0.24948299043478264,Wednesday,0,-1,-1,0,16
3208,0,001e061146b,07-25,2019-07-25,,0.026520490250000004,0.009780222804166665,0.011679910912499999,,,0.23917625666666667,Thursday,0,-1,-1,0,16
3209,0,001e061146b,07-26,2019-07-26,0.45686499999999997,0.021688153916666664,0.016325233249999998,0.0147335013,,,0.2333936854166667,Friday,0,-1,-1,0,16
3210,0,001e061146b,07-27,2019-07-27,1.0524200000000001,0.019657176619047617,0.014987384212500001,0.02952987145833334,,0.0253428845,0.24188649333333334,Saturday,0,-1,-1,0,16
3211,0,001e061146b,07-28,2019-07-28,,0.088487094375,0.012890562474999999,0.03129939508333333,,0.26504851790000006,0.3707461316666667,Sunday,0,-1,-1,0,16
3212,0,001e061146b,07-29,2019-07-29,0.466675,0.3324611103333333,0.004385370308333333,0.044475957291666667,1.1986083216666665,0.50058702,0.467701088,Monday,0,-1,-1,0,16
3213,0,001e061146b,07-30,2019-07-30,0.33103,0.047256708666666654,0.0029405910410416664,0.018106226666666662,,0.12642113483333337,0.3013716345833333,Tuesday,0,-1,-1,0,16
3214,0,001e061146b,07-31,2019-07-31,0.09376,0.0985831104090909,0.0035000409112083334,0.018847043541666664,0.26612731,0.059059221166666655,0.3330861299999999,Wednesday,0,-1,-1,0,16
3215,0,001e061146b,08-01,2019-08-01,0.01143,0.03867613332608696,0.006563389103874999,0.018319363020833333,0.08450001,0.03845766033333334,0.2803797354545454,Thursday,0,-1,-1,0,16
3216,0,001e061146b,08-02,2019-08-02,,0.027629991050000007,0.012246038695833331,0.028178081249999997,,0.022812786333333335,0.26577769375000004,Friday,0,-1,-1,0,16
3217,0,001e061146b,08-03,2019-08-03,,0.048494785524999987,0.012481518379166667,0.036164667458333334,,0.01390515625,0.28612447,Saturday,0,-1,-1,0,16
3218,0,001e061146b,08-04,2019-08-04,,0.09192705015000002,0.0057246142144583324,0.044358944916666664,0.15614875,0.10637248746153846,0.3032371218181818,Sunday,0,-1,-1,0,16
3219,0,001e061146b,08-05,2019-08-05,0.471387,0.11735970477777775,0.014810320983333333,0.03431410995833333,0.08725,0.6281217499999998,0.41643513476190475,Monday,0,-1,-1,0,16
3220,0,001e061146b,08-06,2019-08-06,,0.4108113342083333,0.004298064724374999,0.07137070316666665,1.3527417842857141,0.6685150817,0.322506513125,Tuesday,0,-1,-1,0,16
3221,0,001e061146b,08-07,2019-08-07,6.229616,0.09909989020833333,0.011904415464166665,0.022099778908333336,,0.30702168892307696,0.4304982683333334,Wednesday,0,-1,-1,0,16
3222,0,001e061146b,08-08,2019-08-08,,0.15190199885714287,0.008364652131666666,0.0234735064375,0.42047023,0.3613284663636364,0.6083251581818182,Thursday,0,-1,-1,0,16
3223,0,001e061146b,08-09,2019-08-09,1.20228,0.03522334939583333,0.010488100220833333,0.016108164629166664,,0.01863,0.2869505616666667,Friday,0,-1,-1,0,16
3224,0,001e061146b,08-10,2019-08-10,0.16987,0.032022422354166656,0.015465884083333332,0.024346285812499997,,,0.2843652104166667,Saturday,0,-1,-1,0,16
3225,0,001e061146b,08-11,2019-08-11,0.11200999999999998,0.05112867683333333,0.014467886999999999,0.0261273715,,,0.30894076541666665,Sunday,0,-1,-1,0,16
3226,0,001e061146b,08-12,2019-08-12,,0.5003183443333333,0.00037289129719166665,0.07292546029166667,0.29188751766666665,1.1095960945454542,0.28045017,Monday,0,-1,-1,0,16
3227,0,001e061146b,08-13,2019-08-13,,2.1319440716666667,0.00022057459250000006,0.16866991654166666,2.7780966358823527,3.4014916708333325,2.981579,Tuesday,0,-1,-1,0,16
3228,0,001e061146b,08-14,2019-08-14,,0.20772927470833336,0.0012889952216541668,0.023528865458333336,0.324802625,1.0047710166666668,0.22885613714285716,Wednesday,0,-1,-1,0,16
3229,0,001e061146b,08-15,2019-08-15,,0.13374317035714287,0.0014752501680416667,0.014952756354166671,0.32164526,0.6660300179166667,0.35120821117647055,Thursday,0,-1,-1,0,16
3230,0,001e061146b,08-16,2019-08-16,,0.04908706613636363,0.006077074693333333,0.010329413833333334,,0.17025965784210526,0.307577239047619,Friday,0,-1,-1,0,16
3231,0,001e061146b,08-17,2019-08-17,,0.1709269874166666,0.002637066921666667,0.014353423575000001,0.8915003250000001,0.23002210928571426,0.203727007,Saturday,0,-1,-1,0,16
3232,0,001e061146b,08-18,2019-08-18,,1.0716791117857143,8.179832378571428e-05,0.09881987657142857,2.479540351666667,1.5816491307142857,0.13388411,Sunday,0,-1,-1,0,16
3233,0,001e061146b,08-19,2019-08-19,,0.13326053,0.00021244444000000003,0.059736552600000006,,0.611033462,0.349116255,Monday,0,-1,-1,0,16
3234,0,001e061146b,08-20,2019-08-20,0.10018833299999999,1.9019035974999998,0.0,0.361953274375,2.7034540949999997,3.520172679166667,1.4846698999999999,Tuesday,0,-1,-1,0,16
3235,0,001e061146b,08-21,2019-08-21,0.2335,0.6563202025714286,0.0028003968652380953,0.09838294704761905,1.7240788714285713,1.5252971895238092,0.35419292125,Wednesday,0,-1,-1,0,16
3236,0,001e061146b,08-22,2019-08-22,,0.025733868285714282,0.003713361988888889,0.013630319666666668,,0.3724668488888889,0.3509180588888889,Thursday,0,-1,-1,0,16
3237,0,001e061146b,08-26,2019-08-26,0.087,2.352875145454546,0.0,0.43062751272727284,3.0391312090909093,2.141168914545455,,Monday,0,-1,-1,0,16
3238,0,001e061146b,08-27,2019-08-27,1.868365,2.1285368341666673,0.002123907139166667,0.2992425094166668,5.351409931333333,2.0367355901666664,0.01633,Tuesday,0,-1,-1,0,16
3239,0,001e061146b,08-28,2019-08-28,0.0644375,0.053392390374999994,0.003295240258333333,0.008012630945833333,,0.0415029115882353,0.18399208716666668,Wednesday,0,-1,-1,0,16
3240,0,001e061146b,08-29,2019-08-29,,0.03710586954166666,0.005949363370833333,0.008302143616666665,,0.0168714333,0.1934129504166667,Thursday,0,-1,-1,0,16
3241,0,001e061146b,08-30,2019-08-30,0.21373000000000003,0.04197180129166666,0.006298972141666667,0.013613426533333334,,0.023064595,0.2298760091666667,Friday,0,-1,-1,0,16
3242,0,001e061146b,08-31,2019-08-31,,0.030425043166666662,0.008267854233333332,0.014428871950000003,,0.01645,0.21769618156521736,Saturday,0,-1,-1,0,16
3243,0,001e061146b,09-01,2019-09-01,0.052140000000000006,1.6310781454166674,0.00017489266125000002,0.27048654629166663,4.535760449999999,1.9562897463636366,0.29546999999999995,Sunday,0,-1,-1,0,16
3244,0,001e061146b,09-02,2019-09-02,0.04349,0.24701466920833334,0.0033117147412166665,0.03348499647916666,0.41987510412499995,0.3051577237727272,0.2305318207692308,Monday,0,-1,-1,0,16
3245,0,001e061146b,09-03,2019-09-03,1.3076475,0.6307480359583334,0.0010141621602916665,0.09703002712083335,1.6294182894999996,0.6712943682500001,0.20317203400000003,Tuesday,0,-1,-1,0,16
3246,0,001e061146b,09-04,2019-09-04,2.53444,0.10398202841666666,0.0015660678358333333,0.014861685608333333,0.254719935,0.3129533555833333,0.20460323095238092,Wednesday,0,-1,-1,0,16
3247,0,001e061146b,09-05,2019-09-05,0.04287,0.031606523062499996,0.003849977454166667,0.005953755666666665,,0.03569097759999999,0.20927415375000002,Thursday,0,-1,-1,0,16
3248,0,001e061146b,09-06,2019-09-06,0.34339000000000003,0.16981848895833332,0.002496070588333333,0.011694224541666668,0.38527349,0.039130884066666656,0.14980974593750002,Friday,0,-1,-1,0,16
3249,0,001e061146b,09-07,2019-09-07,0.26705667,0.20048301625000003,0.0021853942741666666,0.016204048187500004,0.22158118222222223,0.06342204038461538,0.303748455,Saturday,0,-1,-1,0,16
3250,0,001e061146b,09-08,2019-09-08,0.44136000000000003,0.18046085374999996,0.0006601283405,0.014493285374999998,0.6099417139999999,0.033239935529411756,0.16923073785714285,Sunday,0,-1,-1,0,16
3251,0,001e061146b,09-09,2019-09-09,0.068065,0.46096009891666667,0.00023368145583333333,0.039627186375,0.6181439226666666,0.061407761937500006,0.1923114083333333,Monday,0,-1,-1,0,16
3252,0,001e061146b,09-10,2019-09-10,,0.509908297611111,0.0015300255468888887,0.05398891552777778,0.7900198508333333,0.21700822675,0.15773541200000002,Tuesday,0,-1,-1,0,16
3253,0,001e061146b,09-11,2019-09-11,,0.037000668,0.011282684599999999,0.011752030200000001,,0.10067000000000001,0.355845614,Wednesday,0,-1,-1,0,16
3254,0,001e061146b,09-12,2019-09-12,1.6239014600000001,2.4764159805789476,0.0017553980857894736,0.2857356445052631,3.6989461374999997,1.5792205205882353,3.0809059899999998,Thursday,0,-1,-1,0,16
3255,0,001e061146b,09-13,2019-09-13,26.499008346153843,2.887614626153846,0.06741313576,0.12412443502,29.555273142857143,5.159943490909091,5.9759412706666675,Friday,0,-1,-1,0,16
3256,0,001e061146b,09-14,2019-09-14,8.697032266666666,0.2830659251666667,0.057017867854166675,0.026331425504166662,29.99354572352942,1.990227885416667,3.3027257318181813,Saturday,0,-1,-1,0,16
3257,0,001e061146b,09-15,2019-09-15,10.51135995,0.66754352225,0.005941286175,0.12448731097083336,7.863174825,2.0595325179166664,2.364304380588235,Sunday,0,-1,-1,0,16
3258,0,001e061146b,09-16,2019-09-16,,0.8882994345833334,0.00012708234004166666,0.15697656552083333,3.744798004210526,2.2395676154166666,1.1059634855555556,Monday,0,-1,-1,0,16
3259,0,001e061146b,09-17,2019-09-17,,1.4203487479166663,0.0,0.23429441708333332,7.007314345833333,3.7441175916666665,1.1500504477777778,Tuesday,0,-1,-1,0,16
3260,0,001e061146b,09-18,2019-09-18,,0.243179956375,0.005933913286458334,0.030718692333333335,2.650334871111111,0.8727612633333331,0.6425692326086956,Wednesday,0,-1,-1,0,16
3261,0,001e061146b,09-19,2019-09-19,,0.08919047583333334,0.012382055704166667,0.004284870366666666,,0.14160837904347826,0.4733917145833333,Thursday,0,-1,-1,0,16
3262,0,001e061146b,09-20,2019-09-20,,0.10648224620833334,0.014175330366666664,0.004695815162624998,,0.04964094250000001,0.45491319958333326,Friday,0,-1,-1,0,16
3263,0,001e061146b,09-21,2019-09-21,,0.12201796895833335,0.00418458676875,0.0069818518095833325,,0.08804206315,0.3965343171428571,Saturday,0,-1,-1,0,16
3264,0,001e061146b,09-22,2019-09-22,,1.7377680239130435,0.0004273097991304348,0.2580402966956521,3.0761246792,2.2730789582608697,0.46392302399999996,Sunday,0,-1,-1,0,16
3265,0,001e061146b,09-23,2019-09-23,,4.175396,0.0,0.9462485199999999,7.3881798,6.54206115,,Monday,0,-1,-1,0,16
3266,0,001e0610f6db,03-23,2018-03-23,9.492488059999998,2.0766829372,0.1844547534,0.05907056562,3.045684226,0.3365627868,0.564084284,Friday,0,-1,-1,0,2
3267,0,001e0610f6db,03-24,2018-03-24,0.8603182400000001,0.03747964954166668,0.016366673583333335,0.10224775854166664,0.2518174070833334,0.03557174883333334,0.18673698916666667,Saturday,0,-1,-1,0,2
3268,0,001e0610f6db,03-25,2018-03-25,0.4367024095833334,0.03780607554166667,0.0073978584916666685,0.09840396116666665,0.22413318499999993,0.027441923249999996,0.1745741458333333,Sunday,0,-1,-1,0,2
3269,0,001e0610f6db,03-26,2018-03-26,0.40537650124999997,0.03672922133333333,0.009649437616666668,0.09242464608333334,0.23192017625000003,0.026343352374999993,0.1848223154166667,Monday,0,-1,-1,0,2
3270,0,001e0610f6db,03-27,2018-03-27,0.8343635979166666,0.038854967,0.010552671708333334,0.08475888441666667,0.11971522760000002,0.033620631625,0.19691078166666665,Tuesday,0,-1,-1,0,2
3271,0,001e0610f6db,03-28,2018-03-28,0.27717781791666674,0.038638255291666666,0.007930065470833336,0.08280346812499999,0.139811570375,0.036219903,0.19816921958333336,Wednesday,0,-1,-1,0,2
3272,0,001e0610f6db,03-29,2018-03-29,0.27542312625,0.037489215958333336,0.008285850066666668,0.07677884962499999,0.11083516724999999,0.035604166416666666,0.19562388083333335,Thursday,0,-1,-1,0,2
3273,0,001e0610f6db,03-30,2018-03-30,0.13062973933333333,0.03912907995833333,0.0049636378125,0.08871914537499999,0.15699515208333334,0.03106500041666667,0.19599756166666663,Friday,0,-1,-1,0,2
3274,0,001e0610f6db,03-31,2018-03-31,0.2434874115,0.040272108,0.012853006083333333,0.07475492108333334,0.14002238941666667,0.032076842416666675,0.19829629541666668,Saturday,0,-1,-1,0,2
3275,0,001e0610f6db,04-01,2018-04-01,0.09925820879166668,0.03850628966666666,0.005649583816666667,0.07708336229166667,0.15959220875,0.028614982916666667,0.1956856766666667,Sunday,0,-1,-1,0,2
3276,0,001e0610f6db,04-02,2018-04-02,0.17387437233333336,0.040543615250000005,0.011410067804166667,0.05782561079166667,0.13439442099999996,0.025333342041666665,0.17806003000000004,Monday,0,-1,-1,0,2
3277,0,001e0610f6db,04-03,2018-04-03,0.163007150625,0.039465876125,0.005376421770833333,0.07157156445833333,0.1135917524583333,0.027311091166666666,0.19621456125000003,Tuesday,0,-1,-1,0,2
3278,0,001e0610f6db,04-04,2018-04-04,0.143027439,0.03832672795833333,0.006589581554166665,0.07263678079166666,0.11950741774999997,0.024692086854166666,0.17885738375000002,Wednesday,0,-1,-1,0,2
3279,0,001e0610f6db,04-05,2018-04-05,0.1369190140416667,0.039825457625,0.009631627270833332,0.065247479,0.13270638249999997,0.026321323374999997,0.1943980308333334,Thursday,0,-1,-1,0,2
3280,0,001e0610f6db,04-06,2018-04-06,0.17782677487499998,0.038914319125000006,0.009260685408333332,0.06571212687499998,0.10749977658333333,0.025686717083333338,0.18847172166666668,Friday,0,-1,-1,0,2
3281,0,001e0610f6db,04-07,2018-04-07,0.12028693691666668,0.039311441499999995,0.0066970825875,0.06554947520833333,0.124216625375,0.024239540916666674,0.17998720833333337,Saturday,0,-1,-1,0,2
3282,0,001e0610f6db,04-08,2018-04-08,0.10873168849999999,0.03925000804166667,0.010422895058333333,0.06728022104166667,0.14918974291666667,0.022826304625000002,0.17619344250000002,Sunday,0,-1,-1,0,2
3283,0,001e0610f6db,04-09,2018-04-09,0.14139718991666667,0.03954954566666667,0.00762267305,0.07768349345833334,0.10595492458333333,0.022305262875,0.1761903291666667,Monday,0,-1,-1,0,2
3284,0,001e0610f6db,04-10,2018-04-10,0.19369447525000003,0.0398118015,0.0158080945375,0.06381512941666666,0.10974569870833335,0.02492540858333334,0.19228488416666664,Tuesday,0,-1,-1,0,2
3285,0,001e0610f6db,04-11,2018-04-11,0.08070925013043477,0.039631903708333326,0.009629275279166667,0.08967872420833334,0.11974864533333335,0.023825088625,0.20721402333333336,Wednesday,0,-1,-1,0,2
3286,0,001e0610f6db,04-12,2018-04-12,0.08742897124999997,0.03785361687499999,0.0095559568,0.111260524875,0.1016001837083333,0.024510099624999993,0.22360085375000002,Thursday,0,-1,-1,0,2
3287,0,001e0610f6db,04-13,2018-04-13,0.11776040262499998,0.038447422249999995,0.006907690754166668,0.08332879795833335,0.13936071383333337,0.02518898633333334,0.20046103708333332,Friday,0,-1,-1,0,2
3288,0,001e0610f6db,04-14,2018-04-14,0.13239325191666665,0.040007844958333344,0.004643214283333333,0.08078445966666668,0.09188515058333334,0.023544586416666666,0.1877346120833333,Saturday,0,-1,-1,0,2
3289,0,001e0610f6db,04-15,2018-04-15,0.216272068125,0.03944518954166667,0.0054829564875,0.07139710204166667,0.09398604616666667,0.025041653833333333,0.19114771875,Sunday,0,-1,-1,0,2
3290,0,001e0610f6db,04-16,2018-04-16,0.1431480769166667,0.03948292166666667,0.008212795045833334,0.06524347708333335,0.10300824954166665,0.02500316,0.19264127083333338,Monday,0,-1,-1,0,2
3291,0,001e0610f6db,04-17,2018-04-17,0.12221088637499998,0.039771429625,0.0084849983125,0.07650449733333332,0.10445351650000001,0.025106388166666663,0.1932563091666667,Tuesday,0,-1,-1,0,2
3292,0,001e0610f6db,04-18,2018-04-18,0.11816017862499996,0.039324303250000005,0.008033307041666668,0.07641296158333331,0.10166228733333334,0.024657322541666665,0.19128546458333337,Wednesday,0,-1,-1,0,2
3293,0,001e0610f6db,04-19,2018-04-19,0.13249790120833335,0.03864545066666667,0.0099262826375,0.08344491924999999,0.09732820954166667,0.025245066625000003,0.20134260708333332,Thursday,0,-1,-1,0,2
3294,0,001e0610f6db,04-20,2018-04-20,0.15542991517391305,0.039878254791666665,0.022427977083333328,0.08115148991666667,0.0926409134347826,0.024570586958333345,0.20228789791666665,Friday,0,-1,-1,0,2
3295,0,001e0610f6db,04-21,2018-04-21,0.09532469,0.04004080216666667,0.012725271500000001,0.08652980795833333,0.10183244054166668,0.022459407250000004,0.20399242166666667,Saturday,0,-1,-1,0,2
3296,0,001e0610f6db,04-22,2018-04-22,0.09248548620833334,0.03982001766666667,0.011173121474999999,0.10429902291666666,0.09626893840909091,0.020730131666666665,0.1952832793333333,Sunday,0,-1,-1,0,2
3297,0,001e0610f6db,04-23,2018-04-23,0.08322741541666669,0.038502901624999995,0.011133838020833335,0.11382546112500001,0.08474075960869566,0.01965996864583333,0.2095372558333333,Monday,0,-1,-1,0,2
3298,0,001e0610f6db,04-24,2018-04-24,0.07944284678947368,0.0383862525,0.012461033416666665,0.13304093754166665,0.08478834360869567,0.017967487916666667,0.22871659958333335,Tuesday,0,-1,-1,0,2
3299,0,001e0610f6db,04-25,2018-04-25,0.07124935312499998,0.03888421925,0.007610795216666668,0.111486945375,0.09442927300000002,0.020018164749999998,0.21282774874999996,Wednesday,0,-1,-1,0,2
3300,0,001e0610f6db,04-26,2018-04-26,0.17505411364999995,0.041205126,0.014163016441666669,0.09891358083333333,0.0855547731,0.020138944000000002,0.21008422208333333,Thursday,0,-1,-1,0,2
3301,0,001e0610f6db,04-27,2018-04-27,0.08339517986956521,0.03958790854166667,0.011978176779166667,0.10473866979166668,0.09618406656521737,0.018584118791666663,0.21263613291666664,Friday,0,-1,-1,0,2
3302,0,001e0610f6db,04-28,2018-04-28,0.07654640187500002,0.0383195845,0.007265793775,0.10372625916666667,0.094441361625,0.020487747583333334,0.20563686291666664,Saturday,0,-1,-1,0,2
3303,0,001e0610f6db,04-29,2018-04-29,0.07072235591304347,0.03790811066666666,0.0105646882,0.11341381899999999,0.08100263118181818,0.017742328458333335,0.21247916083333332,Sunday,0,-1,-1,0,2
3304,0,001e0610f6db,04-30,2018-04-30,0.11180290746153845,0.039644099458333325,0.018355064333333334,0.1627081205,0.08622303393333333,0.018825979623529412,0.24080146124999993,Monday,0,-1,-1,0,2
3305,0,001e0610f6db,05-01,2018-05-01,0.015080000000000001,0.034157901416666664,0.019735980041666667,0.29629416625,0.08531029283333334,0.0140617998,0.28501326458333326,Tuesday,0,-1,-1,0,2
3306,0,001e0610f6db,05-02,2018-05-02,,0.032981581541666666,0.017123535395833337,0.3773405183333333,0.09864089222222222,0.016915000000000003,0.35213128416666667,Wednesday,0,-1,-1,0,2
3307,0,001e0610f6db,05-03,2018-05-03,0.09584789888235293,0.03684991816666667,0.009152157724999999,0.219691375,0.08284860646666667,0.0184018980625,0.2747699925,Thursday,0,-1,-1,0,2
3308,0,001e0610f6db,05-04,2018-05-04,0.06678017958333335,0.03406950995833334,0.0077206461958333325,0.2424197766666667,0.04915244125,0.018018460021739135,0.28093263875,Friday,0,-1,-1,0,2
